date_pacific_tz,beer_name,beer_style,brewery_name,brewery_place,brewery_type,rating,beer_avg_rating,brewery_avg_rating,beer_abv,beer_ibu,beer_total_checkins,brewery_total_checkins,venue_name,venue_type,venue_place,venue_lat,venue_lon,venue_total_checkins,checkin_id,beer_url,brewery_url,venue_url
2014-09-29 14:01:36-07:00,Coors Light,Lager - American Light,Coors Brewing Company,"Golden, CO United States",Macro Brewery,0.5,2.31,2.62,4.2,10.0,877005.0,1550000.0,,,,,,,118417865,https://untappd.com/b/coors-brewing-company-coors-light/3834,https://untappd.com/w/coors-brewing-company/399,
2014-09-29 14:00:25-07:00,Three Philosophers,Belgian Quad,Brewery Ommegang,"Cooperstown, NY United States",Micro Brewery,3.0,3.97,3.77,9.7,19.0,125034.0,1260000.0,,,,,,,118417720,https://untappd.com/b/brewery-ommegang-three-philosophers/6765,https://untappd.com/w/brewery-ommegang/249,
2014-09-29 13:59:57-07:00,Blue Paddle,Pilsner - Czech,New Belgium Brewing Company,"Fort Collins, CO United States",Micro Brewery,4.0,3.3,3.6,4.8,33.0,58594.0,3990000.0,,,,,,,118417654,https://untappd.com/b/new-belgium-brewing-company-blue-paddle/431,https://untappd.com/w/new-belgium-brewing-company/905,
2014-09-25 21:03:50-07:00,Hell or High Watermelon,Fruit Beer,21st Amendment Brewery,"San Francisco, CA United States",Micro Brewery,2.0,3.48,3.67,4.9,17.0,193378.0,944379.0,,,,,,,117361029,https://untappd.com/b/21st-amendment-brewery-hell-or-high-watermelon/7044,https://untappd.com/w/21st-amendment-brewery/4339,
2014-09-25 21:02:55-07:00,Fireside Chat,Winter Ale,21st Amendment Brewery,"San Francisco, CA United States",Micro Brewery,3.0,3.64,3.67,7.9,45.0,65848.0,944379.0,,,,,,,117360872,https://untappd.com/b/21st-amendment-brewery-fireside-chat/7468,https://untappd.com/w/21st-amendment-brewery/4339,
2014-09-25 21:02:34-07:00,Flipside Red IPA (2014),IPA - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.0,3.59,3.7,6.2,60.0,70206.0,5080000.0,,,,,,,117360783,https://untappd.com/b/sierra-nevada-brewing-co-flipside-red-ipa-2014/754494,https://untappd.com/w/sierra-nevada-brewing-co/1142,
2014-09-22 17:45:55-07:00,Late Harvest Lager™,Märzen,Bear Republic Brewing Co.,"Healdsburg, CA United States",Micro Brewery,4.0,3.36,3.83,6.3,25.0,994.0,627178.0,Free House,Beer Garden,"2700 Bancroft Way Berkeley, CA",37.8691,-122.254,2310.0,116799795,https://untappd.com/b/bear-republic-brewing-co-late-harvest-lager-tm/5172,https://untappd.com/w/bear-republic-brewing-co/94,https://untappd.com/v/free-house/173796
2014-09-20 23:02:32-07:00,Fireside Chat,Winter Ale,21st Amendment Brewery,"San Francisco, CA United States",Micro Brewery,3.0,3.64,3.67,7.9,45.0,65848.0,944379.0,,,,,,,116461106,https://untappd.com/b/21st-amendment-brewery-fireside-chat/7468,https://untappd.com/w/21st-amendment-brewery/4339,
2014-09-20 19:45:10-07:00,Flipside Red IPA (2014),IPA - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.0,3.59,3.7,6.2,60.0,70206.0,5080000.0,,,,,,,116407694,https://untappd.com/b/sierra-nevada-brewing-co-flipside-red-ipa-2014/754494,https://untappd.com/w/sierra-nevada-brewing-co/1142,
2014-09-20 01:13:26-07:00,Pabst Blue Ribbon,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,5.0,2.75,2.78,4.74,,704930.0,1200000.0,Leo's Pro Audio,Music Store,"5447 Telegraph Ave Oakland, CA",37.84,-122.262,4.0,116032581,https://untappd.com/b/pabst-brewing-company-pabst-blue-ribbon/3883,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/leos-pro-audio/2028224
2014-09-19 17:19:54-07:00,Fresh Squeezed IPA,IPA - American,Deschutes Brewery,"Bend, OR United States",Micro Brewery,5.0,3.98,3.8,6.4,60.0,372664.0,2370000.0,Sliver Pizzeria,Pizza Place,"2132 Center St Berkeley, CA",37.8703,-122.267,429.0,115889110,https://untappd.com/b/deschutes-brewery-fresh-squeezed-ipa/59622,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/sliver-pizzeria/629151
2014-09-16 22:09:40-07:00,Back in Black,IPA - Black / Cascadian Dark Ale,21st Amendment Brewery,"San Francisco, CA United States",Micro Brewery,3.5,3.75,3.67,6.8,65.0,108726.0,944379.0,,,,,,,115358466,https://untappd.com/b/21st-amendment-brewery-back-in-black/6443,https://untappd.com/w/21st-amendment-brewery/4339,
2014-09-15 19:14:05-07:00,Honor India Pale Ale,IPA - American,Honor Brewing Company,"Chantilly, VA United States",Micro Brewery,4.0,3.51,3.49,6.8,,869.0,4894.0,Honor Kitchen & Cocktails,"Bar, Gastropub, Cocktail Bar","1411 Powell St Emeryville, CA",37.8394,-122.29,484.0,115184358,https://untappd.com/b/honor-brewing-company-honor-india-pale-ale/1438559,https://untappd.com/w/honor-brewing-company/171901,https://untappd.com/v/honor-kitchen-and-cocktails/154570
2014-09-14 18:34:00-07:00,Bud Light,Lager - American Light,Anheuser-Busch,"St. Louis, MO United States",Macro Brewery,0.5,2.22,2.46,4.2,27.0,1090000.0,3200000.0,Blue Sea Beach Hotel,"Resort, Hotel","707 Pacific Beach Dr San Diego, CA",32.7904,-117.255,60.0,115035873,https://untappd.com/b/anheuser-busch-bud-light/3784,https://untappd.com/w/anheuserbusch/44,https://untappd.com/v/blue-sea-beach-hotel/43861
2014-09-14 18:33:38-07:00,Bud Light,Lager - American Light,Anheuser-Busch,"St. Louis, MO United States",Macro Brewery,0.5,2.22,2.46,4.2,27.0,1090000.0,3200000.0,Blue Sea Beach Hotel,"Resort, Hotel","707 Pacific Beach Dr San Diego, CA",32.7904,-117.255,60.0,115035739,https://untappd.com/b/anheuser-busch-bud-light/3784,https://untappd.com/w/anheuserbusch/44,https://untappd.com/v/blue-sea-beach-hotel/43861
2014-09-13 21:26:49-07:00,Grazias,Cream Ale,Mike Hess Brewing,"San Diego, CA United States",Micro Brewery,2.0,3.55,3.7,6.3,30.0,11398.0,103264.0,Blue Sea Beach Hotel,"Resort, Hotel","707 Pacific Beach Dr San Diego, CA",32.7904,-117.255,60.0,114797924,https://untappd.com/b/mike-hess-brewing-grazias/13872,https://untappd.com/w/mike-hess-brewing/2174,https://untappd.com/v/blue-sea-beach-hotel/43861
2014-09-13 21:01:18-07:00,Claritas,Kölsch,Mike Hess Brewing,"San Diego, CA United States",Micro Brewery,4.5,3.5,3.7,5.8,28.0,5568.0,103264.0,Blue Sea Beach Hotel,"Resort, Hotel","707 Pacific Beach Dr San Diego, CA",32.7904,-117.255,60.0,114790586,https://untappd.com/b/mike-hess-brewing-claritas/10884,https://untappd.com/w/mike-hess-brewing/2174,https://untappd.com/v/blue-sea-beach-hotel/43861
2014-09-12 23:48:24-07:00,Homework Series Batch #3 - English-Style India Pale Ale,IPA - English,Ballast Point Brewing & Spirits,"San Diego, CA United States",Macro Brewery,4.0,3.65,3.82,6.5,63.0,1588.0,2960000.0,Hamilton's Tavern,"Pub, Dive Bar, American Restaurant","1521 30th St San Diego, CA",32.7217,-117.13,29237.0,114390160,https://untappd.com/b/ballast-point-brewing-and-spirits-homework-series-batch-3-english-style-india-pale-ale/771330,https://untappd.com/w/ballast-point-brewing-spirits/68,https://untappd.com/v/hamiltons-tavern/322
2014-09-12 21:22:16-07:00,Dingo,Pale Ale - American,Pizza Port Brewing Co.,"Carlsbad, CA United States",Micro Brewery,4.0,3.67,3.8,,,165.0,281950.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,95815.0,114366903,https://untappd.com/b/pizza-port-brewing-co-dingo/781745,https://untappd.com/w/pizza-port-brewing-co/1534,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149
2014-09-12 20:34:18-07:00,Xocoveza Mocha Stout,Stout - Milk / Sweet,Stone Brewing,"Escondido, CA United States",Micro Brewery,2.0,4.16,3.93,8.1,50.0,56523.0,5050000.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,95815.0,114351262,https://untappd.com/b/stone-brewing-xocoveza-mocha-stout/738632,https://untappd.com/w/stone-brewing/1204,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149
2014-09-12 20:33:34-07:00,Arrogant Bastard Ale,Strong Ale - American,Arrogant Brewing,"Escondido, CA United States",Micro Brewery,4.0,3.82,3.88,7.2,100.0,273590.0,650079.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,95815.0,114350980,https://untappd.com/b/arrogant-brewing-arrogant-bastard-ale/18099,https://untappd.com/w/arrogant-bastard-brewing/234399,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149
2014-09-12 20:15:30-07:00,Stone IPA,IPA - American,Stone Brewing,"Escondido, CA United States",Micro Brewery,4.5,3.84,3.93,6.9,77.0,455742.0,5050000.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,95815.0,114343911,https://untappd.com/b/stone-brewing-stone-ipa/821,https://untappd.com/w/stone-brewing/1204,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149
2014-09-12 20:14:49-07:00,Stone Saison,Saison / Farmhouse Ale,Stone Brewing,"Escondido, CA United States",Micro Brewery,3.5,3.51,3.93,6.0,45.0,66492.0,5050000.0,Stone Brewing World Bistro & Gardens,"Brewery, Garden, American Restaurant","1999 Citracado Pkwy Escondido, CA",33.1162,-117.12,95815.0,114343616,https://untappd.com/b/stone-brewing-stone-saison/642165,https://untappd.com/w/stone-brewing/1204,https://untappd.com/v/stone-brewing-world-bistro-and-gardens/1149
2014-09-12 16:30:37-07:00,"Corona Extra (Coronita, Familiar, Mega)",Lager - North American Adjunct,Grupo Modelo S.A. de C.V.,"Mexico City, Distrito Federal Mexico",Macro Brewery,3.5,2.99,3.01,4.6,19.0,603849.0,1570000.0,San Diego International Airport (SAN) (San Diego International Airport),Airport,"3225 N Harbor Dr San Diego, CA",32.7337,-117.197,9577.0,114221030,https://untappd.com/b/grupo-modelo-s-a-de-c-v-corona-extra-coronita-familiar-mega/5848,https://untappd.com/w/grupo-modelo-sa-de-cv/618,https://untappd.com/v/san-diego-international-airport-san-san-diego-international-airport/2447
2014-09-12 01:18:20-07:00,Summerfest,Pilsner - Czech,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.0,3.42,3.7,5.0,28.0,38833.0,5080000.0,The Warfield Theatre,"Music Venue, Rock Club, Concert Hall","982 Market St San Francisco, CA",37.7825,-122.41,493.0,114085045,https://untappd.com/b/sierra-nevada-brewing-co-summerfest/156196,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/the-warfield-theatre/23891
2014-09-05 19:11:59-07:00,Anchor California Lager,Lager - Pale,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.38,3.5,4.9,,69110.0,965063.0,Acme Bar,Bar,"2115 San Pablo Ave Berkeley, CA",37.8677,-122.291,207.0,112711485,https://untappd.com/b/anchor-brewing-company-anchor-california-lager/305204,https://untappd.com/w/anchor-brewing-company/3891,https://untappd.com/v/acme-bar/19063
2014-09-05 18:52:54-07:00,Reality Czeck,Pilsner - Czech,Moonlight Brewing Company,"Santa Rosa, CA United States",Micro Brewery,4.0,3.67,3.71,4.8,,3406.0,29016.0,Lanesplitter Pizza & Pub,Pizza Place,"2033 San Pablo Ave Berkeley, CA",37.8687,-122.292,866.0,112701605,https://untappd.com/b/moonlight-brewing-company-reality-czeck/46125,https://untappd.com/w/moonlight-brewing-company/883,https://untappd.com/v/lanesplitter-pizza-and-pub/17411
2014-09-03 09:50:01-07:00,Gold Brick Pale Ale,Pale Ale - American,Ol' Burro Brewery,"Los Angeles, CA United States",Micro Brewery,3.5,3.27,3.4,5.5,,1908.0,8158.0,,,,,,,112152995,https://untappd.com/b/ol-burro-brewery-gold-brick-pale-ale/690863,https://untappd.com/w/ol-burro-brewery/134415,
2014-08-24 00:35:50-07:00,Trumer Pils,Pilsner - German,Trumer,Austria,Micro Brewery,4.0,3.33,3.33,4.9,26.0,43127.0,47473.0,Sliver Pizzeria,Pizza Place,"2132 Center St Berkeley, CA",37.8703,-122.267,429.0,109789475,https://untappd.com/b/trumer-trumer-pils/7025,https://untappd.com/w/trumer/23682,https://untappd.com/v/sliver-pizzeria/629151
2014-08-23 23:22:14-07:00,Lunatic Lager,Lager - Euro,Moonlight Brewing Company,"Santa Rosa, CA United States",Micro Brewery,3.0,3.55,3.71,5.0,,1282.0,29016.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,14298.0,109784336,https://untappd.com/b/moonlight-brewing-company-lunatic-lager/22347,https://untappd.com/w/moonlight-brewing-company/883,https://untappd.com/v/jupiter/8683
2014-08-23 23:22:07-07:00,Kölsch,Kölsch,Jupiter,"Berkeley, CA United States",Brew Pub,3.5,3.36,3.68,4.8,24.0,290.0,8483.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,14298.0,109784290,https://untappd.com/b/jupiter-kolsch/65429,https://untappd.com/w/jupiter/4089,https://untappd.com/v/jupiter/8683
2014-08-23 16:47:27-07:00,Olympia Beer,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,1.5,2.63,2.78,4.73,,14520.0,1200000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,562.0,109620095,https://untappd.com/b/pabst-brewing-company-olympia-beer/13298,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/missouri-lounge/141544
2014-08-23 16:46:58-07:00,Hamm's Premium,Lager - North American Adjunct,Miller Brewing Company,"Milwaukee, WI United States",Macro Brewery,2.0,2.5,2.37,4.7,,50864.0,1700000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,562.0,109619837,https://untappd.com/b/miller-brewing-company-hamm-s-premium/6419,https://untappd.com/w/miller-brewing-company/863,https://untappd.com/v/missouri-lounge/141544
2014-08-20 21:54:06-07:00,Pale Ale,Pale Ale - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,5.0,3.65,3.7,5.6,38.0,670724.0,5080000.0,the Graduate,Bar,"6202 Claremont Ave Oakland, CA",37.8496,-122.252,190.0,108827619,https://untappd.com/b/sierra-nevada-brewing-co-pale-ale/6284,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/the-graduate/160822
2014-08-17 21:35:49-07:00,West Coast IPA (2014),IPA - Imperial / Double,Green Flash Brewing Company,"San Diego, CA United States",Micro Brewery,3.0,3.87,3.8,8.1,95.0,119417.0,1610000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,131.0,108326978,https://untappd.com/b/green-flash-brewing-company-west-coast-ipa-2014/646818,https://untappd.com/w/green-flash-brewing-company/609,https://untappd.com/v/boeing-manor/509841
2014-08-17 21:34:25-07:00,Spring Reign,Pale Ale - American,Ninkasi Brewing Company,"Eugene, OR United States",Micro Brewery,4.0,3.49,3.72,6.0,38.0,19021.0,608411.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,131.0,108326842,https://untappd.com/b/ninkasi-brewing-company-spring-reign/7636,https://untappd.com/w/ninkasi-brewing-company/2840,https://untappd.com/v/boeing-manor/509841
2014-08-16 02:06:48-07:00,Pabst Blue Ribbon,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,5.0,2.75,2.78,4.74,,704930.0,1200000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,562.0,107663211,https://untappd.com/b/pabst-brewing-company-pabst-blue-ribbon/3883,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/missouri-lounge/141544
2014-08-16 02:05:39-07:00,Hamm's Premium,Lager - North American Adjunct,Miller Brewing Company,"Milwaukee, WI United States",Macro Brewery,2.0,2.5,2.37,4.7,,50864.0,1700000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,562.0,107663191,https://untappd.com/b/miller-brewing-company-hamm-s-premium/6419,https://untappd.com/w/miller-brewing-company/863,https://untappd.com/v/missouri-lounge/141544
2014-08-15 21:59:52-07:00,Egregious,American Wild Ale,The Rare Barrel,"Berkeley, CA United States",Micro Brewery,3.5,4.11,4.26,5.9,,2889.0,117309.0,The Rare Barrel,"Brewery, Sandwich Place","940 Parker Street Berkeley, CA",37.8578,-122.292,36405.0,107641651,https://untappd.com/b/the-rare-barrel-egregious/551845,https://untappd.com/w/the-rare-barrel/73836,https://untappd.com/v/the-rare-barrel/547236
2014-08-15 21:19:00-07:00,Sourtooth Tiger (Blend 1),Sour Ale,The Rare Barrel,"Berkeley, CA United States",Micro Brewery,3.5,4.14,4.26,5.2,,1929.0,117309.0,The Rare Barrel,"Brewery, Sandwich Place","940 Parker Street Berkeley, CA",37.8578,-122.292,36405.0,107631159,https://untappd.com/b/the-rare-barrel-sourtooth-tiger-blend-1/628778,https://untappd.com/w/the-rare-barrel/73836,https://untappd.com/v/the-rare-barrel/547236
2014-08-02 21:16:57-07:00,Flipside Double IPA,IPA - Imperial / Double,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,3.5,3.67,3.7,8.4,,2073.0,5080000.0,,,,,,,104496294,https://untappd.com/b/sierra-nevada-brewing-co-flipside-double-ipa/167716,https://untappd.com/w/sierra-nevada-brewing-co/1142,
2014-08-02 21:16:46-07:00,Grand Am™,Pale Ale - American,Bear Republic Brewing Co.,"Healdsburg, CA United States",Micro Brewery,3.5,3.61,3.83,6.0,50.0,15877.0,627178.0,,,,,,,104496517,https://untappd.com/b/bear-republic-brewing-co-grand-am-tm/258367,https://untappd.com/w/bear-republic-brewing-co/94,
2014-07-29 17:44:09-07:00,Twilight Summer Ale,Pale Ale - American,Deschutes Brewery,"Bend, OR United States",Micro Brewery,4.0,3.5,3.8,5.0,35.0,82191.0,2370000.0,Moxy Beer Garden,Beer Garden,"3136 Sacramento St Berkeley, CA",37.8506,-122.279,1227.0,103292319,https://untappd.com/b/deschutes-brewery-twilight-summer-ale/4711,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/moxy-beer-garden/686167
2014-07-29 17:43:48-07:00,"The Kimmie, The Yink & The Holy Gose Ale",Gose,Anderson Valley Brewing Company,"Boonville, CA United States",Micro Brewery,4.0,3.62,3.65,4.2,8.0,103972.0,962031.0,Moxy Beer Garden,Beer Garden,"3136 Sacramento St Berkeley, CA",37.8506,-122.279,1227.0,103292876,https://untappd.com/b/anderson-valley-brewing-company-the-kimmie-the-yink-and-the-holy-gose-ale/468518,https://untappd.com/w/anderson-valley-brewing-company/3880,https://untappd.com/v/moxy-beer-garden/686167
2014-07-27 22:47:27-07:00,Olympia Beer,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,1.5,2.63,2.78,4.73,,14520.0,1200000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,562.0,103009589,https://untappd.com/b/pabst-brewing-company-olympia-beer/13298,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/missouri-lounge/141544
2014-07-27 20:50:33-07:00,"Row 2, Hill 56",Pale Ale - American,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,3.5,4.01,4.21,5.8,65.0,27860.0,1070000.0,Russian River Brewing Company,"Brewery, Beer Garden, Pizza Place","725 4th St Santa Rosa, CA",38.4417,-122.712,173569.0,102998385,https://untappd.com/b/russian-river-brewing-company-row-2-hill-56/120888,https://untappd.com/w/russian-river-brewing-company/5143,https://untappd.com/v/russian-river-brewing-company/4180
2014-07-27 20:48:23-07:00,Pliny the Elder,IPA - Imperial / Double,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,5.0,4.57,4.21,8.0,100.0,390763.0,1070000.0,Russian River Brewing Company,"Brewery, Beer Garden, Pizza Place","725 4th St Santa Rosa, CA",38.4417,-122.712,173569.0,102998091,https://untappd.com/b/russian-river-brewing-company-pliny-the-elder/4499,https://untappd.com/w/russian-river-brewing-company/5143,https://untappd.com/v/russian-river-brewing-company/4180
2014-07-27 18:58:59-07:00,Yokayo Gold,Golden Ale,Ukiah Brewing Co.,"Ukiah, CA United States",Micro Brewery,2.5,3.34,3.29,6.0,,94.0,1658.0,,,,,,,102974841,https://untappd.com/b/ukiah-brewing-co-yokayo-gold/110184,https://untappd.com/w/ukiah-brewing-co/10414,
2014-07-27 14:34:03-07:00,Ruedrich's Red Seal Ale,Red Ale - American Amber / Red,North Coast Brewing Company,"Fort Bragg, CA United States",Micro Brewery,2.5,3.47,3.83,5.4,42.0,48380.0,849695.0,North Coast Brewing Co. Taproom & Grill,"Brewery, American Restaurant","444 N Main St Fort Bragg, CA",39.4464,-123.806,7257.0,102879586,https://untappd.com/b/north-coast-brewing-company-ruedrich-s-red-seal-ale/5112,https://untappd.com/w/north-coast-brewing-company/919,https://untappd.com/v/north-coast-brewing-co-taproom-and-grill/40083
2014-07-27 14:32:54-07:00,Summer Solstice,Herbed / Spiced Beer,Anderson Valley Brewing Company,"Boonville, CA United States",Micro Brewery,5.0,3.55,3.65,5.0,5.0,82558.0,962031.0,,,,,,,102879038,https://untappd.com/b/anderson-valley-brewing-company-summer-solstice/4508,https://untappd.com/w/anderson-valley-brewing-company/3880,
2014-07-27 14:32:23-07:00,Stone Go To IPA,IPA - Session / India Session Ale,Stone Brewing,"Escondido, CA United States",Micro Brewery,4.0,3.74,3.93,4.5,65.0,210692.0,5050000.0,,,,,,,102878610,https://untappd.com/b/stone-brewing-stone-go-to-ipa/564031,https://untappd.com/w/stone-brewing/1204,
2014-07-27 14:32:22-07:00,Grand Am™,Pale Ale - American,Bear Republic Brewing Co.,"Healdsburg, CA United States",Micro Brewery,3.5,3.61,3.83,6.0,50.0,15877.0,627178.0,,,,,,,102878839,https://untappd.com/b/bear-republic-brewing-co-grand-am-tm/258367,https://untappd.com/w/bear-republic-brewing-co/94,
2014-07-26 13:27:55-07:00,Summer Solstice,Herbed / Spiced Beer,Anderson Valley Brewing Company,"Boonville, CA United States",Micro Brewery,5.0,3.55,3.65,5.0,5.0,82558.0,962031.0,Anderson Valley Brewing Company,"Brewery, Disc Golf","17700 Hwy. 253 Boonville, CA",39.0007,-123.357,6488.0,102468052,https://untappd.com/b/anderson-valley-brewing-company-summer-solstice/4508,https://untappd.com/w/anderson-valley-brewing-company/3880,https://untappd.com/v/anderson-valley-brewing-company/37203
2014-07-26 13:27:30-07:00,Poleeko Pale Ale,Pale Ale - American,Anderson Valley Brewing Company,"Boonville, CA United States",Micro Brewery,4.0,3.36,3.65,5.0,30.0,18149.0,962031.0,Anderson Valley Brewing Company,"Brewery, Disc Golf","17700 Hwy. 253 Boonville, CA",39.0007,-123.357,6488.0,102468928,https://untappd.com/b/anderson-valley-brewing-company-poleeko-pale-ale/11028,https://untappd.com/w/anderson-valley-brewing-company/3880,https://untappd.com/v/anderson-valley-brewing-company/37203
2014-07-26 13:24:17-07:00,Fresh Squeezed IPA,IPA - American,Deschutes Brewery,"Bend, OR United States",Micro Brewery,5.0,3.98,3.8,6.4,60.0,372664.0,2370000.0,,,,,,,102467427,https://untappd.com/b/deschutes-brewery-fresh-squeezed-ipa/59622,https://untappd.com/w/deschutes-brewery/441,
2014-07-24 22:38:28-07:00,Trumer Pils,Pilsner - German,Trumer,Austria,Micro Brewery,4.0,3.33,3.33,4.9,26.0,43127.0,47473.0,Comal,Mexican Restaurant,"2020 Shattuck Ave Berkeley, CA",37.8717,-122.268,386.0,101993015,https://untappd.com/b/trumer-trumer-pils/7025,https://untappd.com/w/trumer/23682,https://untappd.com/v/comal/260498
2014-07-24 22:38:06-07:00,Scrimshaw Pilsner,Pilsner - German,North Coast Brewing Company,"Fort Bragg, CA United States",Micro Brewery,3.5,3.5,3.83,4.7,22.0,81752.0,849695.0,Comal,Mexican Restaurant,"2020 Shattuck Ave Berkeley, CA",37.8717,-122.268,386.0,101992950,https://untappd.com/b/north-coast-brewing-company-scrimshaw-pilsner/4170,https://untappd.com/w/north-coast-brewing-company/919,https://untappd.com/v/comal/260498
2014-07-19 23:34:19-07:00,DayTime Fractional IPA (2014),IPA - Session / India Session Ale,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,3.5,3.76,3.86,4.65,54.0,10468.0,3980000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,100984481,https://untappd.com/b/lagunitas-brewing-company-daytime-fractional-ipa-2014/552281,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/cave-boeing-patriarch/646754
2014-07-18 13:11:59-07:00,Kilt Lifter,Scottish Export Ale,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,4.0,3.67,3.65,6.0,21.0,58957.0,213277.0,Bison Witches Bar & Deli,"Bar, Sandwich Place","21 E 6th St Tempe, AZ",33.4242,-111.939,625.0,100340815,https://untappd.com/b/four-peaks-brewing-company-kilt-lifter/4055,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/bison-witches-bar-deli/8346
2014-07-17 13:33:53-07:00,Purple Haze,Fruit Beer,Abita Brewing Company,"Abita Springs, LA United States",Micro Brewery,3.5,3.37,3.45,4.2,13.0,174048.0,1100000.0,Cheba Hut,Sandwich Place,"1710 W Southern Ave Mesa, AZ",33.3935,-111.868,81.0,100116971,https://untappd.com/b/abita-brewing-company-purple-haze/4995,https://untappd.com/w/abita-brewing-company/10,https://untappd.com/v/cheba-hut/764709
2014-07-16 21:22:48-07:00,8th Street Pale Ale,Pale Ale - English,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,4.0,3.48,3.65,4.9,21.0,16439.0,213277.0,,,,,,,100061270,https://untappd.com/b/four-peaks-brewing-company-8th-street-pale-ale/4053,https://untappd.com/w/four-peaks-brewing-company/4799,
2014-07-16 21:22:21-07:00,Short Hop,IPA - Session / India Session Ale,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,4.5,3.58,3.65,5.2,,4279.0,213277.0,,,,,,,100061203,https://untappd.com/b/four-peaks-brewing-company-short-hop/370018,https://untappd.com/w/four-peaks-brewing-company/4799,
2014-07-16 13:08:10-07:00,Camelback IPA,IPA - English,The Phoenix Ale Brewery,"Phoenix, AZ United States",Micro Brewery,3.0,3.39,3.38,6.1,60.0,8123.0,25913.0,Urban Vine,American Restaurant,"2201 N 7th St Phoenix, AZ",33.4714,-112.065,34.0,99931367,https://untappd.com/b/the-phoenix-ale-brewery-camelback-ipa/80167,https://untappd.com/w/the-phoenix-ale-brewery/18050,https://untappd.com/v/urban-vine/1608505
2014-07-15 22:30:55-07:00,Refuge,IPA - American,Arizona Wilderness Brewing Co.,"Gilbert, AZ United States",Micro Brewery,4.0,3.93,3.85,7.2,75.0,8166.0,82770.0,Arizona Wilderness Brewing Co.,Brewery,"721 N Arizona Ave Gilbert, AZ",33.363,-111.841,47501.0,99889877,https://untappd.com/b/arizona-wilderness-brewing-co-refuge/89320,https://untappd.com/w/arizona-wilderness-brewing-co/17411,https://untappd.com/v/arizona-wilderness-brewing-co/696948
